2016-05-12 23:55:32,293 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\babak\Desktop\Spring\sts-bundle\work_space\MongoDbApp\src\test\resources
2016-05-12 23:56:46,173 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-12 23:56:46,174 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-05-12 23:56:46,177 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-05-12 23:56:46,181 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-12 23:56:46,181 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\babak\Desktop\Spring\sts-bundle\work_space\MongoDbApp\src\test\resources
2016-05-12 23:56:46,361 [Worker-15] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\babak\Desktop\Spring\sts-bundle\work_space\MongoDbApp
2016-05-12 23:56:46,361 [Worker-15] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -Ppom.xml  -B install
2016-05-12 23:59:27,473 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-12 23:59:27,474 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-05-12 23:59:27,477 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-05-12 23:59:27,480 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-12 23:59:27,481 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\babak\Desktop\Spring\sts-bundle\work_space\MongoDbApp\src\test\resources
2016-05-13 00:01:52,800 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-13 00:01:52,801 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-05-13 00:01:52,803 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-05-13 00:01:52,806 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-13 00:01:52,806 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\babak\Desktop\Spring\sts-bundle\work_space\MongoDbApp\src\test\resources
2016-05-13 01:01:37,700 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-13 01:01:37,710 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-05-13 01:01:37,713 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-05-13 01:01:37,724 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-13 01:01:37,725 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\babak\Desktop\Spring\sts-bundle\work_space\MongoDbApp\src\test\resources
2016-05-15 18:22:23,766 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-15 18:22:23,800 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-05-15 18:22:23,827 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-05-15 18:22:23,832 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-15 18:22:23,833 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\babak\Desktop\Spring\sts-bundle\work_space\MongoDbApp\src\test\resources
2016-05-15 18:37:46,776 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com:WebService:0.0.1-SNAPSHOT @ C:\Users\babak\Desktop\Spring\sts-bundle\work_space\WebService\pom.xml.
2016-05-15 18:37:48,181 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebService/src/main/java
2016-05-15 18:37:48,202 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WebService/src/main/resources
2016-05-15 18:37:50,405 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WebService/src/main/resources
2016-05-15 18:37:50,437 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebService/src/test/java
2016-05-15 18:37:52,545 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 11 sec
2016-05-15 18:37:52,548 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-05-15 18:37:53,670 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com:WebService:0.0.1-SNAPSHOT @ C:\Users\babak\Desktop\Spring\sts-bundle\work_space\WebService\pom.xml.
2016-05-15 18:37:54,261 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebService/src/main/java
2016-05-15 18:37:54,261 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WebService/src/main/resources
2016-05-15 18:37:54,263 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /WebService/src/main/resources
2016-05-15 18:37:54,274 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /WebService/src/test/java
2016-05-15 18:37:54,504 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2016-05-15 18:37:57,283 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-15 18:37:57,284 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-05-15 18:37:57,286 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-05-15 18:37:57,290 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-15 18:37:57,290 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\babak\Desktop\Spring\sts-bundle\work_space\WebService\src\test\resources
2016-05-15 18:37:58,761 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-15 18:37:58,763 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-05-15 18:37:58,764 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-05-15 18:37:58,767 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-15 18:37:58,767 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\babak\Desktop\Spring\sts-bundle\work_space\WebService\src\test\resources
2016-05-15 18:38:54,398 [Worker-18] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com:WebService:0.0.1-SNAPSHOT @ C:\Users\babak\Desktop\Spring\sts-bundle\work_space\WebService\pom.xml.
2016-05-15 18:38:55,287 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-ws/1.3.5.RELEASE/spring-boot-starter-ws-1.3.5.RELEASE.pom
2016-05-15 18:38:55,413 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-ws/1.3.5.RELEASE/spring-boot-starter-ws-1.3.5.RELEASE.pom
2016-05-15 18:38:55,499 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-web/1.3.5.RELEASE/spring-boot-starter-web-1.3.5.RELEASE.pom
2016-05-15 18:38:55,564 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-web/1.3.5.RELEASE/spring-boot-starter-web-1.3.5.RELEASE.pom
2016-05-15 18:38:55,636 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-tomcat/1.3.5.RELEASE/spring-boot-starter-tomcat-1.3.5.RELEASE.pom
2016-05-15 18:38:55,711 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-tomcat/1.3.5.RELEASE/spring-boot-starter-tomcat-1.3.5.RELEASE.pom
2016-05-15 18:38:55,784 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.0.33/tomcat-embed-core-8.0.33.pom
2016-05-15 18:38:55,857 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/embed/tomcat-embed-core/8.0.33/tomcat-embed-core-8.0.33.pom
2016-05-15 18:38:55,959 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/embed/tomcat-embed-el/8.0.33/tomcat-embed-el-8.0.33.pom
